FIPS,FOODINSEC_10_12,FOODINSEC_13_15,VLFOODSEC_10_12,VLFOODSEC_13_15,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11
55077,14.2,15.0,4.9,6.2,7.1,7.7
55078,14.2,15.0,4.9,6.2,7.1,7.7
55079,14.2,15.0,4.9,6.2,7.1,7.7
55081,14.2,15.0,4.9,6.2,7.1,7.7
55083,14.2,15.0,4.9,6.2,7.1,7.7
55085,14.2,15.0,4.9,6.2,7.1,7.7
55087,14.2,15.0,4.9,6.2,7.1,7.7
55089,14.2,15.0,4.9,6.2,7.1,7.7
55091,14.2,15.0,4.9,6.2,7.1,7.7
55093,14.2,15.0,4.9,6.2,7.1,7.7
55095,14.2,15.0,4.9,6.2,7.1,7.7
55097,14.2,15.0,4.9,6.2,7.1,7.7
55099,14.2,15.0,4.9,6.2,7.1,7.7
55101,14.2,15.0,4.9,6.2,7.1,7.7
55103,14.2,15.0,4.9,6.2,7.1,7.7
55105,14.2,15.0,4.9,6.2,7.1,7.7
55107,14.2,15.0,4.9,6.2,7.1,7.7
55109,14.2,15.0,4.9,6.2,7.1,7.7
55111,14.2,15.0,4.9,6.2,7.1,7.7
55113,14.2,15.0,4.9,6.2,7.1,7.7
55115,14.2,15.0,4.9,6.2,7.1,7.7
55117,14.2,15.0,4.9,6.2,7.1,7.7
55119,14.2,15.0,4.9,6.2,7.1,7.7
55121,14.2,15.0,4.9,6.2,7.1,7.7
55123,14.2,15.0,4.9,6.2,7.1,7.7
55125,14.2,15.0,4.9,6.2,7.1,7.7
55127,14.2,15.0,4.9,6.2,7.1,7.7
55129,14.2,15.0,4.9,6.2,7.1,7.7
55131,14.2,15.0,4.9,6.2,7.1,7.7
55133,14.2,15.0,4.9,6.2,7.1,7.7
55135,14.2,15.0,4.9,6.2,7.1,7.7
55137,14.2,15.0,4.9,6.2,7.1,7.7
55139,14.2,15.0,4.9,6.2,7.1,7.7
55141,14.2,15.0,4.9,6.2,7.1,7.7
56001,13.8,13.2,5.1,5.3,9.0,7.9
56003,13.8,13.2,5.1,5.3,9.0,7.9
56005,13.8,13.2,5.1,5.3,9.0,7.9
56007,13.8,13.2,5.1,5.3,9.0,7.9
56009,13.8,13.2,5.1,5.3,9.0,7.9
56011,13.8,13.2,5.1,5.3,9.0,7.9
56013,13.8,13.2,5.1,5.3,9.0,7.9
56015,13.8,13.2,5.1,5.3,9.0,7.9
56017,13.8,13.2,5.1,5.3,9.0,7.9
56019,13.8,13.2,5.1,5.3,9.0,7.9
56021,13.8,13.2,5.1,5.3,9.0,7.9
56023,13.8,13.2,5.1,5.3,9.0,7.9
56025,13.8,13.2,5.1,5.3,9.0,7.9
56027,13.8,13.2,5.1,5.3,9.0,7.9
56029,13.8,13.2,5.1,5.3,9.0,7.9
56031,13.8,13.2,5.1,5.3,9.0,7.9
56033,13.8,13.2,5.1,5.3,9.0,7.9
56035,13.8,13.2,5.1,5.3,9.0,7.9
56037,13.8,13.2,5.1,5.3,9.0,7.9
56039,13.8,13.2,5.1,5.3,9.0,7.9
56041,13.8,13.2,5.1,5.3,9.0,7.9
56043,13.8,13.2,5.1,5.3,9.0,7.9
56045,13.8,13.2,5.1,5.3,9.0,7.9
